ADH_Ref_ID,Date,PhaseCode,Crew_ID,Weather_ID,ActualHours,ActualQuantity
A29410,2022-07-16,P41,C3,W1099,2.409972299,114.030875
A29411,2022-06-16,P44,C3,W2147,6.590909091,698.9978947
A29412,2022-01-04,P64,C19,W1812,5.37037037,21.4326
A29413,2022-02-14,P100,C17,W1894,4.903381643,42.849
A29414,2022-09-24,P60,C5,W267,6.265432099,155.52
A29415,2022-10-21,P16,C11,W294,5.667752443,392.7041667
A29416,2022-09-21,P99,C10,W264,7.160493827,105.088
A29417,2022-01-09,P96,C20,W1822,4.879807692,22.89728
A29418,2022-05-08,P64,C10,W2061,6.363636364,610.566
A29419,2022-06-13,P8,C14,W164,5.935672515,1754.46
A29420,2022-08-07,P46,C15,W2250,6.192170819,45.12057143
A29421,2022-01-17,P38,C9,W17,6.059701493,1571.15
A29422,2022-03-21,P3,C14,W1965,5.95890411,1023.168
A29423,2022-06-21,P66,C15,W2596,7.302158273,110.4057143
A29424,2022-07-19,P84,C12,W1102,3.213296399,122.1759375
A29425,2022-03-15,P82,C5,W74,5.594855305,1450.815
A29426,2022-01-23,P82,C16,W1850,5.087719298,25.992
A29427,2022-02-11,P80,C4,W2456,4.603174603,53.5815
A29428,2022-06-19,P81,C11,W772,7.660377358,810.2884615
A29429,2022-09-21,P67,C8,W1467,7,82.72131148
A29430,2022-09-23,P65,C17,W868,9.098039216,48.16666667
A29431,2022-01-06,P23,C19,W1209,5.147928994,1370.928
A29432,2022-03-04,P53,C1,W1567,7.898832685,528.392
A29433,2022-07-28,P48,C14,W2633,8.027681661,102.7950769
A29434,2022-10-21,P93,C6,W1196,2.345013477,206.4615
A29435,2022-10-23,P48,C6,W597,6.884272997,757.1266667
A29436,2022-04-23,P94,C10,W414,5.850144092,451.2334286
A29437,2022-10-17,P87,C14,W1794,5.178571429,4.704
A29438,2022-01-19,P21,C18,W922,2.478632479,147.8412
A29439,2022-04-13,P33,C5,W2011,6.699669967,1285.326
A29440,2022-04-07,P78,C20,W398,6.685878963,516.0385714
A29441,2022-10-12,P27,C17,W2709,6.170212766,51.03144385
A29442,2022-04-14,P41,C10,W2012,5.867052023,1676.024
A29443,2022-06-30,P24,C7,W1384,3.214285714,1.205535623
A29444,2022-01-21,P28,C17,W924,2.478632479,147.8412
A29445,2022-01-14,P3,C15,W1833,5.37037037,42.8652
A29446,2022-07-13,P69,C19,W1096,2.409972299,48.870375
A29447,2022-05-21,P43,C3,W141,6.00591716,1066.277333
A29448,2022-01-29,P79,C10,W29,6.059701493,673.35
A29449,2022-03-11,P39,C12,W1273,5.403726708,90.7235
A29450,2022-04-01,P52,C18,W1986,7.945205479,620.1018182
A29451,2022-04-05,P47,C2,W1599,3.70212766,44.18
A29452,2022-07-15,P25,C8,W1700,5.420560748,27.4776
A29453,2022-07-05,P26,C12,W2610,8.197879859,39.87834025
A29454,2022-02-06,P70,C15,W940,2.755344418,106.3446
A29455,2022-10-21,P65,C8,W595,5.163204748,567.845
A29456,2022-10-17,P28,C15,W1794,5.178571429,3.7632
A29457,2022-10-15,P62,C5,W2387,6.304347826,33.12
A29458,2022-10-23,P83,C18,W2403,8.405797101,82.8
A29459,2022-08-14,P16,C4,W1128,3.126684636,137.641
A29460,2022-07-14,P19,C14,W1398,5,1.668650794
A29461,2022-01-10,P28,C20,W1824,4.371859296,31.6808
A29462,2022-04-03,P89,C19,W1990,5.95890411,1278.96
A29463,2022-08-22,P10,C2,W2280,6.23655914,127.6081967
A29464,2022-09-18,P65,C16,W2333,7.355072464,33.12
A29465,2022-03-29,P18,C19,W1592,4.319148936,55.225
A29466,2022-06-04,P64,C10,W1659,3.799126638,10.4882
A29467,2022-07-07,P40,C6,W2612,7.918088737,480.7544
A29468,2022-10-05,P11,C10,W1180,2.929292929,156.816
A29469,2022-01-27,P48,C12,W27,5.194029851,897.8
A29470,2022-03-02,P98,C14,W362,2.196969697,63.1264
A29471,2022-08-14,P75,C1,W1730,4.065420561,3.870084507
A29472,2022-02-15,P32,C10,W1897,3.990825688,66.5336
A29473,2022-02-28,P79,C14,W1923,3.536585366,36.3096
A29474,2022-09-21,P23,C3,W2339,6.304347826,66.24
A29475,2022-05-24,P82,C10,W1047,2.811634349,195.4815
A29476,2022-07-14,P89,C10,W2202,6.214285714,41.11888112
A29477,2022-03-11,P78,C12,W70,7.459807074,580.326
A29478,2022-05-31,P47,C15,W452,6.403785489,423.1115789
A29479,2022-09-12,P37,C16,W556,5.612903226,480.5
A29480,2022-08-11,P83,C18,W825,9.098039216,137.3767606
A29481,2022-08-28,P82,C14,W1142,3.126684636,206.4615
A29482,2022-05-24,P2,C20,W445,5.488958991,634.6673684
A29483,2022-07-20,P31,C4,W2625,7.945205479,107.5401802
A29484,2022-02-08,P80,C2,W942,2.066508314,265.8615
A29485,2022-03-18,P90,C4,W1959,7.837837838,1314.24
A29486,2022-02-16,P48,C10,W1899,5.497630332,35.6168
A29487,2022-06-09,P56,C17,W160,5.087719298,935.712
A29488,2022-07-30,P13,C9,W813,9.28,312.5
A29489,2022-02-01,P98,C16,W333,2.357723577,71.20372
A29490,2022-10-12,P49,C1,W1789,4.53125,2.5088
A29491,2022-05-14,P89,C19,W134,6.863905325,1142.44
A29492,2022-07-11,P22,C5,W794,9.28,375
A29493,2022-08-06,P45,C18,W218,5.98820059,1237.610769
A29494,2022-10-08,P82,C18,W1484,7.918088737,130.0742424
A29495,2022-04-02,P60,C5,W1988,6.34375,819.2
A29496,2022-01-25,P6,C14,W1855,5.497630332,35.6168
A29497,2022-07-14,P42,C18,W2202,7.25,38.37762238
A29498,2022-03-15,P67,C4,W1277,6.304347826,38.8815
A29499,2022-05-15,P5,C7,W1338,3.444444444,1.1664
A29500,2022-03-14,P5,C15,W1276,5.403726708,51.842
A29501,2022-07-04,P48,C11,W2183,6.126760563,645.248
A29502,2022-10-17,P71,C10,W591,5.163204748,567.845
A29503,2022-08-10,P64,C17,W824,6.823529412,54.95070423
A29504,2022-01-27,P53,C9,W930,2.891737892,98.5608
A29505,2022-03-27,P72,C6,W688,6.105263158,487.35
A29506,2022-10-15,P6,C2,W589,6.023738872,757.1266667
A29507,2022-06-24,P69,C2,W1679,5.248868778,22.542
A29508,2022-08-07,P77,C12,W1723,4.065420561,3.870084507
A29509,2022-01-18,P52,C18,W1841,4.578947368,28.88
A29510,2022-07-04,P87,C5,W486,5.723684211,364.8
A29511,2022-07-09,P15,C2,W2614,8,113.6486486
A29512,2022-09-19,P6,C4,W864,7.960784314,64.22222222
A29513,2022-03-04,P71,C17,W1567,9.027237354,396.294
A29514,2022-10-20,P87,C3,W2717,8.226950355,63.78930481
A29515,2022-10-28,P56,C3,W602,6.884272997,757.1266667
A29516,2022-03-28,P98,C11,W1591,3.70212766,29.117
A29517,2022-05-24,P56,C6,W2558,7.682119205,58.37056
A29518,2022-10-08,P92,C16,W1183,3.126684636,206.4615
A29519,2022-10-17,P77,C20,W2714,6.170212766,25.51572193
A29520,2022-03-09,P79,C13,W1572,4.319148936,33.135
A29521,2022-10-09,P3,C10,W583,6.023738872,1135.69
A29522,2022-10-14,P52,C5,W1791,4.53125,2.5088
A29523,2022-06-23,P37,C2,W2160,8.111888112,204.49
A29524,2022-08-08,P65,C4,W2253,8,64.69230769
A29525,2022-08-29,P83,C11,W843,6.823529412,137.3767606
A29526,2022-08-28,P49,C7,W2664,6.148409894,228.8257143
A29527,2022-01-11,P63,C10,W1826,5.248868778,29.3046
A29528,2022-10-13,P95,C15,W2384,6.170212766,26.11362567
A29529,2022-08-21,P42,C20,W233,5.072886297,445.1583784
A29530,2022-04-16,P29,C6,W708,8.592592593,874.8
A29531,2022-09-08,P86,C16,W1755,5.34562212,8.720185185
A29532,2022-02-05,P32,C14,W1540,4.718631179,4.393675136
A29533,2022-05-15,P72,C19,W737,7.660377358,140.45
A29534,2022-02-23,P32,C7,W1257,5.240963855,1543.136
A29535,2022-01-08,P29,C15,W8,6.925373134,1346.7
A29536,2022-01-19,P56,C11,W2433,6.987951807,22.0448
A29537,2022-03-23,P90,C16,W1968,5.918367347,1296.54
A29538,2022-10-10,P9,C1,W1787,4.53125,4.704
A29539,2022-09-04,P60,C18,W247,6.763848397,254.3762162
A29540,2022-02-27,P93,C9,W359,2.563131313,180.9415385
A29541,2022-03-15,P40,C7,W1952,7.073170732,1153.166
A29542,2022-07-14,P90,C11,W2619,7.25,41.11888112
A29543,2022-09-24,P12,C8,W568,7.483870968,343.2142857
A29544,2022-02-10,P9,C5,W1545,7.898832685,990.735
A29545,2022-06-06,P67,C15,W2126,6.590909091,569.184
A29546,2022-06-07,P30,C5,W158,5.087719298,1403.568
A29547,2022-07-24,P37,C15,W807,6.96,437.5
A29548,2022-08-17,P8,C4,W1733,4.742990654,9.675211268
A29549,2022-09-25,P56,C10,W2347,8.226950355,34.02096257
A29550,2022-06-03,P58,C19,W2121,6.151515152,871.2
A29551,2022-09-22,P87,C10,W1167,2.196969697,235.224
A29552,2022-03-24,P58,C10,W685,8.140350877,649.8
A29553,2022-07-06,P85,C19,W1089,2.735849057,89.76586957
A29554,2022-07-16,P56,C8,W1701,4.742990654,18.3184
A29555,2022-02-12,P89,C8,W1890,5.420560748,68.694
A29556,2022-05-02,P45,C4,W1325,6.548387097,60.87782805
A29557,2022-01-01,P4,C3,W603,3.536585366,19.70288372
A29558,2022-02-01,P96,C20,W2446,5.37037037,18.97492
A29559,2022-05-14,P68,C9,W1337,5.592592593,0.8748
A29560,2022-08-05,P100,C17,W217,5.132743363,884.0076923
A29561,2022-10-18,P74,C17,W592,6.884272997,567.845
A29562,2022-08-21,P27,C15,W1135,2.345013477,165.1692
A29563,2022-05-24,P21,C9,W144,6.863905325,913.952
A29564,2022-06-02,P22,C6,W2119,5.541401274,1183.152
A29565,2022-10-16,P89,C19,W1793,3.883928571,4.704
A29566,2022-08-02,P76,C19,W1417,3,1.001190476
A29567,2022-01-20,P27,C16,W1845,7.073170732,32.2752
A29568,2022-04-23,P92,C20,W2030,6.34375,1396.363636
A29569,2022-05-23,P81,C1,W1046,2.409972299,195.4815
A29570,2022-05-27,P59,C3,W1651,3.799126638,13.98426667
A29571,2022-01-26,P27,C16,W1530,4.658634538,74.4012
A29572,2022-02-05,P41,C11,W1876,4.393939394,18.2952
A29573,2022-06-20,P78,C1,W773,6.566037736,324.1153846
A29574,2022-10-24,P10,C9,W598,6.023738872,946.4083333
A29575,2022-05-17,P72,C7,W2078,6.61237785,565.494
A29576,2022-06-25,P90,C7,W2165,6.258992806,322.0166667
A29577,2022-07-04,P75,C10,W2609,8.169014085,91.30867925
A29578,2022-09-16,P91,C4,W1763,4.677419355,8.720185185
A29579,2022-04-05,P96,C4,W998,2.692307692,74.30708
A29580,2022-02-11,P33,C8,W644,7.483870968,1345.4
A29581,2022-06-08,P78,C7,W460,7.631578947,145.92
A29582,2022-06-10,P32,C20,W1364,5.285714286,1.406458227
A29583,2022-06-17,P33,C15,W1672,4.592760181,52.598
A29584,2022-06-26,P12,C3,W2166,6.633986928,936.36
A29585,2022-07-26,P71,C16,W508,5.288753799,83.26230769
A29586,2022-05-01,P93,C18,W1625,5.155555556,75.9375
A29587,2022-07-13,P86,C5,W2200,7.355072464,187.3180328
A29588,2022-01-08,P10,C16,W309,2.750677507,136.161
A29589,2022-09-07,P9,C13,W2312,6.304347826,82.8
A29590,2022-01-12,P28,C4,W313,2.750677507,163.3932
A29591,2022-02-17,P84,C16,W349,2.196969697,180.9415385
A29592,2022-02-27,P56,C9,W961,2.410926366,141.7928
A29593,2022-03-05,P19,C12,W967,2.066508314,177.241
A29594,2022-03-24,P4,C12,W1970,8,692.5882353
A29595,2022-03-24,P46,C15,W1971,7.891156463,1210.104
A29596,2022-04-13,P91,C15,W1306,5.612903226,65.22624434
A29597,2022-04-26,P74,C19,W2036,7.388535032,591.576
A29598,2022-05-02,P90,C5,W1025,3.060686016,42.24735294
A29599,2022-05-26,P75,C7,W1049,3.213296399,78.1926
A29600,2022-06-01,P43,C3,W2116,6.590909091,1328.096
A29601,2022-06-25,P41,C5,W2165,6.258992806,300.5488889
A29602,2022-07-11,P58,C4,W2196,7.19858156,636.192
A29603,2022-08-12,P13,C12,W2648,8.787878788,14.64201681
A29604,2022-09-07,P24,C2,W1152,2.929292929,188.1792
A29605,2022-10-28,P56,C18,W301,7.557003257,314.1633333
A29606,2022-01-22,P73,C3,W1848,4.915254237,33.4176
A29607,2022-05-06,P55,C18,W1029,2.678100264,22.53192157
A29608,2022-03-27,P62,C5,W387,5.043478261,83.04069767
A29609,2022-05-24,P18,C13,W746,6.566037736,234.0833333
A29610,2022-09-12,P27,C10,W1458,8,165.442623
A29611,2022-01-23,P5,C7,W324,3.143631436,108.9288
A29612,2022-05-27,P39,C12,W2107,8.592592593,1020.6
A29613,2022-02-26,P90,C19,W57,5.087719298,1754.46
A29614,2022-07-21,P28,C16,W1104,2.811634349,97.74075
A29615,2022-09-03,P99,C18,W246,5.072886297,169.3445405
A29616,2022-02-18,P79,C9,W1553,7.898832685,396.294
A29617,2022-03-17,P71,C18,W1279,7.204968944,38.8815
A29618,2022-04-03,P25,C15,W1990,7.945205479,1023.168
A29619,2022-01-09,P41,C4,W1823,5.075,56
A29620,2022-01-26,P46,C11,W1530,3.493975904,86.8014
A29621,2022-01-15,P12,C1,W15,5.194029851,1122.25
A29622,2022-04-06,P1,C3,W397,6.724637681,138.4011628
A29623,2022-07-05,P44,C14,W2184,6.541353383,19.42321569
A29624,2022-10-06,P63,C13,W2369,8.226950355,25.51572193
A29625,2022-06-30,P83,C3,W2174,6.858108108,730.1333333
A29626,2022-10-18,P35,C10,W1193,2.735849057,192.6974
A29627,2022-10-27,P28,C9,W300,5.667752443,471.245
A29628,2022-01-22,P87,C14,W624,6.666666667,1816.56
A29629,2022-02-18,P81,C1,W1903,4.246861925,21.420375
A29630,2022-04-12,P60,C17,W1606,3.866666667,40.5
A29631,2022-04-17,P100,C8,W2521,6.132930514,1095.61
A29632,2022-07-08,P31,C14,W1693,4.742990654,32.0572
A29633,2022-09-05,P78,C2,W1752,4.742990654,3.870084507
A29634,2022-04-18,P95,C18,W108,7.116564417,556.6352
A29635,2022-04-22,P56,C20,W2526,6.226993865,850.208
A29636,2022-06-12,P10,C6,W1667,5.248868778,37.57
A29637,2022-07-29,P82,C7,W812,6.96,468.75
A29638,2022-06-22,P68,C18,W2597,6.214285714,235.2
A29639,2022-06-28,P47,C4,W1683,5.248868778,30.056
A29640,2022-08-14,P10,C8,W226,5.072886297,317.9702703
A29641,2022-01-28,P34,C13,W1231,5.147928994,1599.416
A29642,2022-01-08,P35,C15,W1820,5.152284264,54.3326
A29643,2022-02-26,P48,C12,W358,2.196969697,96.50215385
A29644,2022-04-18,P53,C14,W2522,5.209580838,892.448
A29645,2022-05-11,P7,C14,W2545,7.837837838,128.2185366
A29646,2022-09-15,P1,C4,W258,7.160493827,194.4
A29647,2022-03-25,P35,C13,W385,5.043478261,193.7616279
A29648,2022-05-08,P22,C10,W1031,3.213296399,156.3852
A29649,2022-07-09,P88,C13,W2193,7,170.472973
A29650,2022-10-07,P14,C20,W581,6.884272997,946.4083333
A29651,2022-05-01,P32,C16,W2047,6.323987539,1442.574
A29652,2022-06-07,P50,C17,W1361,3.214285714,0.803690415
A29653,2022-06-12,P87,C3,W1366,4.25,1.506919528
A29654,2022-08-04,P36,C6,W818,8.12,437.5
A29655,2022-04-01,P5,C8,W1986,5.95890411,620.1018182
A29656,2022-04-15,P36,C19,W1008,3.060686016,39.43086275
A29657,2022-06-10,P46,C2,W161,6.783625731,1637.496
A29658,2022-01-24,P23,C7,W1853,4.306930693,28.80282353
A29659,2022-05-13,P29,C6,W735,6.566037736,280.9
A29660,2022-06-28,P56,C20,W2171,6.126760563,430.1653333
A29661,2022-07-02,P65,C17,W1687,5.248868778,22.542
A29662,2022-03-05,P49,C11,W1933,6.397058824,591.872
A29663,2022-04-17,P52,C2,W1611,4.511111111,40.5
A29664,2022-08-01,P6,C15,W1416,3,1.334920635
A29665,2022-02-16,P69,C10,W2461,5.497630332,26.7126
A29666,2022-06-21,P27,C16,W1676,4.592760181,45.084
A29667,2022-03-29,P60,C11,W1592,4.936170213,44.18
A29668,2022-06-27,P95,C17,W2602,6.812080537,423.8007273
A29669,2022-07-14,P100,C10,W1699,4.742990654,22.898
A29670,2022-10-03,P89,C16,W2700,8.226950355,63.78930481
A29671,2022-01-21,P60,C17,W1224,6.00591716,913.952
A29672,2022-09-04,P67,C1,W2306,8.226950355,25.51572193
A29673,2022-01-23,P21,C5,W2437,5.918367347,7.948137931
A29674,2022-07-13,P83,C14,W2200,6.304347826,187.3180328
A29675,2022-09-03,P49,C13,W2303,7.945205479,63.74878505
A29676,2022-09-10,P72,C16,W554,7.483870968,205.9285714
A29677,2022-04-17,P69,C18,W107,5.337423313,637.656
A29678,2022-06-15,P100,C10,W2590,7.682119205,126.6722222
A29679,2022-07-07,P33,C11,W2188,8.467153285,106.1680808
A29680,2022-07-15,P93,C2,W196,5.132743363,1326.011538
A29681,2022-04-16,P1,C5,W2520,6.987951807,1102.24
A29682,2022-01-12,P88,C1,W1829,4.507772021,6.897962963
A29683,2022-04-09,P40,C19,W1302,5.612903226,60.87782805
A29684,2022-09-09,P5,C6,W2315,6.304347826,44.16
A29685,2022-05-06,P14,C14,W1329,6.548387097,43.4841629
A29686,2022-05-13,P83,C7,W735,6.566037736,351.125
A29687,2022-04-05,P9,C18,W95,5.594855305,1450.815
A29688,2022-05-18,P65,C13,W138,5.147928994,456.976
A29689,2022-08-29,P62,C1,W1444,7.733333333,12.88782816
A29690,2022-07-06,P13,C20,W789,6.566037736,540.1923077
A29691,2022-06-18,P92,C19,W1372,5.285714286,1.506919528
A29692,2022-08-25,P60,C9,W2661,8.169014085,153.6304762
A29693,2022-06-22,P58,C12,W1677,3.936651584,30.056
A29694,2022-01-11,P88,C20,W1826,5.248868778,73.2615
A29695,2022-03-26,P48,C15,W85,7.459807074,773.768
A29696,2022-09-12,P57,C12,W1759,4.00921659,4.650765432
A29697,2022-09-26,P73,C17,W570,7.483870968,205.9285714
A29698,2022-07-16,P38,C4,W498,6.170212766,194.2787179
A29699,2022-10-17,P38,C7,W2392,7.355072464,77.28
A29700,2022-08-20,P98,C12,W533,6.925373134,587.57
A29701,2022-04-23,P97,C14,W414,5.850144092,451.2334286
A29702,2022-05-22,P73,C15,W2088,7.602996255,11.52921833
A29703,2022-05-31,P53,C1,W452,6.403785489,423.1115789
A29704,2022-08-25,P93,C8,W538,6.925373134,1683.375
A29705,2022-02-16,P78,C7,W1250,6.987951807,661.344
A29706,2022-09-18,P35,C12,W2333,6.304347826,77.28
A29707,2022-09-24,P17,C17,W2691,7.19858156,42.52620321
A29708,2022-07-18,P33,C9,W1101,2.811634349,114.030875
A29709,2022-09-02,P4,C16,W245,5.072886297,445.1583784
A29710,2022-04-11,P29,C17,W402,5.850144092,1032.077143
A29711,2022-10-12,P61,C12,W1187,3.126684636,110.1128
A29712,2022-10-13,P13,C6,W2383,8.405797101,55.2
A29713,2022-04-13,P23,C3,W1006,2.678100264,33.79788235
A29714,2022-06-16,P57,C16,W1671,4.592760181,30.056
A29715,2022-09-29,P41,C6,W1174,2.196969697,219.5424
A29716,2022-07-07,P31,C13,W1692,4.065420561,32.0572
A29717,2022-02-04,P52,C18,W1875,4.264705882,1.441246753
A29718,2022-02-21,P77,C2,W52,5.935672515,701.784
A29719,2022-07-01,P97,C10,W1686,3.936651584,19.9364
A29720,2022-08-03,P37,C18,W1719,4.065420561,32.0572
A29721,2022-02-12,P86,C9,W1246,6.987951807,1653.36
A29722,2022-03-28,P61,C7,W1591,3.70212766,44.18
A29723,2022-08-15,P48,C20,W1430,5.8,17.18377088
A29724,2022-02-04,P44,C5,W637,6.666666667,1695.456
A29725,2022-04-07,P50,C5,W398,5.014409222,688.0514286
A29726,2022-03-23,P76,C2,W1969,6.904761905,370.44
A29727,2022-02-15,P53,C8,W1896,4.43877551,30.7328
A29728,2022-03-14,P33,C20,W1276,6.304347826,90.7235
A29729,2022-04-16,P18,C2,W2016,6.114457831,1102.24
A29730,2022-06-28,P95,C8,W781,6.566037736,284.9
A29731,2022-10-06,P93,C10,W279,5.37037037,291.6
A29732,2022-06-30,P17,C4,W2605,7.275985663,31.77183673
A29733,2022-07-06,P20,C13,W2186,6.192170819,36.5842471
A29734,2022-05-18,P22,C12,W1041,3.213296399,156.3852
A29735,2022-03-02,P79,C18,W1264,5.240963855,661.344
A29736,2022-03-15,P71,C3,W1952,7.073170732,494.214
A29737,2022-10-27,P30,C13,W300,6.61237785,471.245
A29738,2022-06-08,P68,C11,W159,6.783625731,701.784
A29739,2022-01-30,P98,C15,W2444,6.114457831,14.72912
A29740,2022-03-07,P76,C10,W1936,6.373626374,447.174
A29741,2022-05-28,P30,C4,W2109,7.483870968,1153.2
A29742,2022-06-11,P12,C7,W1064,2.345013477,59.84391304
A29743,2022-04-12,P40,C18,W102,6.226993865,1487.864
A29744,2022-01-22,P54,C8,W323,2.750677507,108.9288
A29745,2022-02-22,P97,C20,W956,2.755344418,92.56532
A29746,2022-03-02,P49,C3,W964,2.410926366,141.7928
A29747,2022-05-14,P62,C16,W134,6.00591716,456.976
A29748,2022-08-17,P2,C17,W530,6.925373134,1346.7
A29749,2022-08-27,P73,C11,W2663,6.06271777,133.5713514
A29750,2022-01-03,P89,C4,W1206,7.073170732,1613.76
A29751,2022-01-09,P26,C16,W611,5.833333333,1453.248
A29752,2022-05-20,P75,C2,W1043,2.811634349,78.1926
A29753,2022-10-10,P72,C20,W2377,8.405797101,33.12
A29754,2022-01-21,P40,C3,W1224,6.863905325,1599.416
A29755,2022-09-08,P97,C15,W1153,2.563131313,81.94432
A29756,2022-06-12,P59,C10,W2139,6.590909091,758.912
A29757,2022-09-19,P36,C8,W2335,7.355072464,77.28
A29758,2022-02-19,P11,C6,W1904,4.658634538,62.001
A29759,2022-03-08,P76,C17,W669,8.140350877,487.35
A29760,2022-04-23,P21,C17,W113,5.337423313,1275.312
A29761,2022-03-09,P86,C4,W369,5.884057971,207.6017442
A29762,2022-10-19,P97,C8,W2396,7.355072464,32.704
A29763,2022-07-11,P41,C6,W2196,7.19858156,1113.336
A29764,2022-07-23,P5,C3,W1708,5.420560748,18.3184
A29765,2022-10-26,P61,C10,W1803,4.53125,2.5088
A29766,2022-02-15,P44,C17,W949,2.410926366,248.1374
A29767,2022-02-13,P50,C20,W1247,6.114457831,881.792
A29768,2022-04-26,P7,C4,W2036,5.541401274,591.576
A29769,2022-04-25,P83,C14,W115,7.116564417,1594.14
A29770,2022-05-02,P65,C11,W724,6.444444444,437.4
A29771,2022-10-20,P39,C16,W2398,7.355072464,77.28
A29772,2022-10-04,P60,C14,W2366,8.405797101,44.16
A29773,2022-01-02,P33,C3,W1506,4.375,75.3536
A29774,2022-01-20,P49,C9,W20,6.059701493,897.8
A29775,2022-07-11,P83,C12,W493,6.170212766,208.1557692
A29776,2022-01-21,P89,C17,W21,5.194029851,1683.375
A29777,2022-01-25,P44,C12,W326,3.143631436,190.6254
A29778,2022-06-21,P89,C6,W1375,3.214285714,1.506919528
A29779,2022-07-08,P100,C2,W2191,6.170212766,32.99751037
A29780,2022-06-27,P67,C5,W2168,7.759197324,412.62
A29781,2022-09-08,P14,C3,W1755,4.00921659,5.81345679
A29782,2022-09-24,P89,C12,W2345,6.304347826,82.8
A29783,2022-03-09,P73,C10,W369,5.043478261,83.04069767
A29784,2022-01-10,P72,C11,W2424,5.829145729,15.8404
A29785,2022-10-02,P27,C12,W877,7.960784314,96.33333333
A29786,2022-01-18,P63,C16,W2432,7.073170732,16.1376
A29787,2022-07-12,P31,C5,W2617,7.972508591,423.405
A29788,2022-03-26,P47,C7,W1589,4.319148936,44.18
A29789,2022-06-02,P10,C16,W2119,5.541401274,985.96
A29790,2022-07-10,P50,C13,W2194,7.073170732,74.03955056
A29791,2022-09-24,P20,C8,W2345,6.304347826,66.24
A29792,2022-06-05,P77,C2,W2125,5.631067961,110.1703846
A29793,2022-06-25,P80,C13,W2164,7.048611111,1244.16
A29794,2022-04-04,P3,C17,W1598,4.936170213,66.27
A29795,2022-02-03,P94,C5,W1237,6.863905325,598.0688
A29796,2022-10-19,P73,C16,W1495,7.918088737,52.02969697
A29797,2022-05-10,P52,C13,W2544,6.655737705,112.7575758
A29798,2022-06-30,P28,C18,W1083,2.735849057,71.81269565
A29799,2022-01-18,P10,C11,W319,2.750677507,136.161
A29800,2022-07-28,P21,C17,W510,6.170212766,166.5246154
A29801,2022-09-11,P31,C13,W1457,6,193.0163934
A29802,2022-09-02,P83,C3,W2669,6.904761905,518.616
A29803,2022-01-18,P73,C6,W18,5.194029851,673.35
A29804,2022-06-06,P80,C18,W1059,3.213296399,195.4815
A29805,2022-01-04,P70,C2,W2418,5.087719298,17.5446
A29806,2022-01-26,P21,C7,W2440,6.27027027,34.225
A29807,2022-06-13,P20,C1,W1066,2.345013477,71.81269565
A29808,2022-10-10,P44,C9,W1787,4.53125,4.3904
A29809,2022-01-29,P13,C18,W29,6.059701493,1122.25
A29810,2022-07-03,P49,C5,W1086,2.345013477,47.87513043
A29811,2022-10-24,P67,C12,W598,6.023738872,567.845
A29812,2022-02-04,P40,C19,W2449,4.264705882,2.522181818
A29813,2022-04-19,P72,C2,W2023,5.742574257,550.854
A29814,2022-05-29,P35,C10,W1052,2.409972299,182.4494
A29815,2022-08-10,P85,C11,W1425,5.8,32.21957041
A29816,2022-03-06,P70,C16,W65,5.043478261,714.15
A29817,2022-08-19,P41,C17,W2655,7.518518519,36.58064516
A29818,2022-06-19,P53,C9,W170,5.935672515,935.712
A29819,2022-06-20,P69,C7,W472,7.631578947,145.92
A29820,2022-01-10,P38,C14,W2424,4.371859296,36.96093333
A29821,2022-03-21,P32,C3,W381,5.043478261,193.7616279
